intersection_id,time_bin,vehicle_count,avg_speed,congestion_score,current_green,fuzzy_delta,suggested_green_fuzzy
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 440.09572553107046, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 675.4757255310703, 'y'), ('cluster_3681802616_8393114933', 4, 865.2257255310703, 'r'))",2025-09-09 00:13:20,1,67.76,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 449.18056219114453, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 684.5605621911444, 'r'))",2025-09-09 00:13:20,1,67.12,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 458.9170718385233, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 694.2970718385233, 'y'), ('cluster_3681802616_8393114933', 4, 884.0470718385234, 'r'))",2025-09-09 00:13:20,1,66.8,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 467.82593443145015, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 703.20593443145, 'r'))",2025-09-09 00:13:20,1,66.71,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 477.4730352366671, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 712.853035236667, 'G'), ('cluster_3681802616_8393114933', 4, 902.603035236667, 'r'))",2025-09-09 00:13:20,1,68.49,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 486.3554446043628, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 721.7354446043627, 'r'))",2025-09-09 00:13:20,1,68.38,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 49.24888974160914, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 284.6288897416091, 'r'))",2025-09-09 00:13:20,1,66.94,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 496.4989892173655, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 731.8789892173655, 'G'), ('cluster_3681802616_8393114933', 4, 921.6289892173656, 'y'))",2025-09-09 00:13:20,1,68.39,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 505.35064875901134, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 740.7306487590114, 'r'))",2025-09-09 00:13:20,1,66.06,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 515.4972562310384, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 750.8772562310384, 'G'), ('cluster_3681802616_8393114933', 4, 940.6272562310385, 'y'))",2025-09-09 00:13:20,1,69.44,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 523.6999698794438, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 759.0799698794436, 'r'))",2025-09-09 00:13:20,1,67.2,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 534.7851273106976, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 770.1651273106976, 'G'), ('cluster_3681802616_8393114933', 4, 959.9151273106977, 'y'))",2025-09-09 00:13:20,1,69.65,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 542.366412976816, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 777.746412976816, 'r'))",2025-09-09 00:13:20,1,69.19,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 554.1335928869067, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 789.5135928869066, 'G'), ('cluster_3681802616_8393114933', 4, 979.2635928869067, 'G'))",2025-09-09 00:13:20,1,66.98,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 561.5865305237737, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 796.9665305237737, 'r'))",2025-09-09 00:13:20,1,68.88,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 572.7382432729805, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 808.1182432729805, 'G'), ('cluster_3681802616_8393114933', 4, 997.8682432729806, 'G'))",2025-09-09 00:13:20,1,70.85,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 58.204419037311, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 293.58441903731097, 'g'), ('cluster_3681802616_8393114933', 4, 483.33441903731097, 'r'))",2025-09-09 00:13:20,1,70.49,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 580.7188270997193, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 816.0988270997192, 'r'))",2025-09-09 00:13:20,1,66.02,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 592.4192020081784, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 827.7992020081784, 'G'), ('cluster_3681802616_8393114933', 4, 1017.5492020081786, 'G'))",2025-09-09 00:13:20,1,69.93,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 599.057885501611, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 834.437885501611, 'r'))",2025-09-09 00:13:20,1,68.34,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 611.8431405177674, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 847.2231405177673, 'g'), ('cluster_3681802616_8393114933', 4, 1036.9731405177674, 'G'))",2025-09-09 00:13:20,1,70.55,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 618.0422447294208, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 853.4222447294206, 'r'))",2025-09-09 00:13:20,1,67.08,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 631.4396023125258, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 866.8196023125257, 'g'), ('cluster_3681802616_8393114933', 4, 1056.5696023125258, 'G'))",2025-09-09 00:13:20,1,67.74,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 636.6744242598185, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 872.0544242598183, 'r'))",2025-09-09 00:13:20,1,70.16,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 650.2569940528239, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 885.6369940528238, 'g'), ('cluster_3681802616_8393114933', 4, 1075.3869940528239, 'r'))",2025-09-09 00:13:20,1,69.95,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 656.1646879347992, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 891.5446879347991, 'r'))",2025-09-09 00:13:20,1,67.55,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 669.6869899151022, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 905.0669899151022, 'g'), ('cluster_3681802616_8393114933', 4, 1094.8169899151023, 'r'))",2025-09-09 00:13:20,1,67.09,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 67.84434595887552, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 303.2243459588755, 'r'))",2025-09-09 00:13:20,1,69.83,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 674.9298254230916, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 910.3098254230916, 'r'))",2025-09-09 00:13:20,1,66.03,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 688.3220138995317, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 923.7020138995316, 'g'), ('cluster_3681802616_8393114933', 4, 1113.4520138995317, 'r'))",2025-09-09 00:13:20,1,69.08,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 693.2701032963179, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 928.6501032963178, 'r'))",2025-09-09 00:13:20,1,67.21,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 707.5116254604997, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 942.8916254604995, 'g'), ('cluster_3681802616_8393114933', 4, 1132.6416254604997, 'r'))",2025-09-09 00:13:20,1,70.4,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 711.9394698175103, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 947.3194698175101, 'r'))",2025-09-09 00:13:20,1,68.37,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 727.0669548276456, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 962.4469548276455, 'g'), ('cluster_3681802616_8393114933', 4, 1152.1969548276456, 'r'))",2025-09-09 00:13:20,1,67.02,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 730.9301580670859, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 966.3101580670858, 'r'))",2025-09-09 00:13:20,1,67.65,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 745.6832045152662, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 981.0632045152662, 'g'), ('cluster_3681802616_8393114933', 4, 1170.813204515266, 'r'))",2025-09-09 00:13:20,1,67.67,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 749.7224675247687, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 985.1024675247687, 'r'))",2025-09-09 00:13:20,1,67.49,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 764.4812721977356, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 999.8612721977355, 'g'), ('cluster_3681802616_8393114933', 4, 1189.6112721977354, 'r'))",2025-09-09 00:13:20,1,67.83,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 768.469476972209, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1003.8494769722089, 'r'))",2025-09-09 00:13:20,1,67.38,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 77.78509296733677, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 313.16509296733676, 'g'), ('cluster_3681802616_8393114933', 4, 502.91509296733676, 'r'))",2025-09-09 00:13:20,1,70.76,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 783.3217793489687, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1018.7017793489687, 'g'), ('cluster_3681802616_8393114933', 4, 1208.4517793489686, 'r'))",2025-09-09 00:13:20,1,69.88,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 787.1860730095119, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1022.5660730095118, 'r'))",2025-09-09 00:13:20,1,66.37,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 802.7335804403874, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1038.1135804403875, 'g'), ('cluster_3681802616_8393114933', 4, 1227.8635804403875, 'y'))",2025-09-09 00:13:20,1,69.27,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 805.6230540174713, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1041.0030540174714, 'r'))",2025-09-09 00:13:20,1,66.2,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 821.9755526450346, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1057.3555526450345, 'r'), ('cluster_3681802616_8393114933', 4, 1247.1055526450345, 'y'))",2025-09-09 00:13:20,1,69.52,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 824.0130539392446, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1059.3930539392447, 'r'))",2025-09-09 00:13:20,1,67.8,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 841.2875183315366, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1076.6675183315367, 'r'), ('cluster_3681802616_8393114933', 4, 1266.4175183315367, 'y'))",2025-09-09 00:13:20,1,70.37,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 842.8463473095322, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1078.2263473095322, 'r'))",2025-09-09 00:13:20,1,66.59,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 860.8334280457931, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1096.213428045793, 'r'), ('cluster_3681802616_8393114933', 4, 1285.963428045793, 'G'))",2025-09-09 00:13:20,1,67.41,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 861.3429132266571, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1096.722913226657, 'y'))",2025-09-09 00:13:20,1,68.48,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 87.24250796088928, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 322.62250796088927, 'r'))",2025-09-09 00:13:20,1,69.11,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 879.5582780680971, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1114.9382780680971, 'r'), ('cluster_3681802616_8393114933', 4, 1304.6882780680971, 'G'))",2025-09-09 00:13:20,1,71.0,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 880.3648231347596, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1115.7448231347596, 'y'))",2025-09-09 00:13:20,1,68.87,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 899.2812943143192, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1134.661294314319, 'r'), ('cluster_3681802616_8393114933', 4, 1324.411294314319, 'G'))",2025-09-09 00:13:20,1,67.51,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 899.4948695636764, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1134.8748695636764, 'y'))",2025-09-09 00:13:20,1,66.32,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 9.010327042078913, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 244.39032704207895, 'g'), ('cluster_3681802616_8393114933', 4, 434.140327042079, 'G'))",2025-09-09 00:13:20,1,48.57,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 917.916828639441, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1153.296828639441, 'y'))",2025-09-09 00:13:20,1,67.35,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 918.03502040651, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1153.41502040651, 'r'), ('cluster_3681802616_8393114933', 4, 1343.16502040651, 'G'))",2025-09-09 00:13:20,1,70.95,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 936.6248624891961, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1172.004862489196, 'G'))",2025-09-09 00:13:20,1,66.12,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 937.7439255059587, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1173.1239255059586, 'r'), ('cluster_3681802616_8393114933', 4, 1362.8739255059586, 'G'))",2025-09-09 00:13:20,1,69.49,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 954.9924812274643, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1190.3724812274643, 'G'))",2025-09-09 00:13:20,1,67.61,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 957.0463946549579, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1192.426394654958, 'r'), ('cluster_3681802616_8393114933', 4, 1382.176394654958, 'r'))",2025-09-09 00:13:20,1,68.11,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 97.44099257703206, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 332.82099257703203, 'g'), ('cluster_3681802616_8393114933', 4, 522.570992577032, 'r'))",2025-09-09 00:13:20,1,69.42,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 973.7733588024769, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1209.1533588024768, 'G'))",2025-09-09 00:13:20,1,69.66,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 975.9647869093004, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1211.3447869093004, 'r'), ('cluster_3681802616_8393114933', 4, 1401.0947869093004, 'r'))",2025-09-09 00:13:20,1,70.28,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 993.1233330173351, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1228.503333017335, 'G'))",2025-09-09 00:13:20,1,68.95,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 995.4883124634983, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1230.8683124634986, 'r'), ('cluster_3681802616_8393114933', 4, 1420.6183124634986, 'r'))",2025-09-09 00:13:20,1,69.61,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 9, 0.5591374298790441, 'G'), ('cluster_5220541405_5499717511_567854502_567854634_#1more', 3, 481.7191374298791, 'r'))",2025-09-09 00:11:40,1,19.46,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 9, 14.1466067008283, 'r'), ('cluster_5220541405_5499717511_567854502_567854634_#1more', 3, 495.3066067008283, 'r'))",2025-09-09 00:11:40,1,45.01,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 9, 26.648622044408697, 'r'), ('cluster_5220541405_5499717511_567854502_567854634_#1more', 3, 507.8086220444087, 'r'))",2025-09-09 00:11:40,1,44.1,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 9, 38.897439588909045, 'r'), ('cluster_5220541405_5499717511_567854502_567854634_#1more', 3, 520.057439588909, 'r'))",2025-09-09 00:11:40,1,38.61,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 9, 49.623138376767756, 'r'), ('cluster_5220541405_5499717511_567854502_567854634_#1more', 3, 530.7831383767677, 'r'))",2025-09-09 00:11:40,1,31.36,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 9, 5.965707158149222, 'r'), ('cluster_5220541405_5499717511_567854502_567854634_#1more', 3, 487.1257071581492, 'r'))",2025-09-09 00:11:40,1,29.45,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 9, 58.333859025919814, 'r'), ('cluster_5220541405_5499717511_567854502_567854634_#1more', 3, 539.4938590259198, 'y'))",2025-09-09 00:11:40,1,22.29,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 9, 64.52661115597003, 'r'), ('cluster_5220541405_5499717511_567854502_567854634_#1more', 3, 545.68661115597, 'y'))",2025-09-09 00:11:40,1,13.87,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 9, 68.37977570570075, 'r'), ('cluster_5220541405_5499717511_567854502_567854634_#1more', 3, 549.5397757057008, 'y'))",2025-09-09 00:11:40,1,7.27,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 9, 70.4, 'r'), ('cluster_5220541405_5499717511_567854502_567854634_#1more', 3, 551.5600000000001, 'G'))",2025-09-09 00:11:40,1,0.0,0.0,10.0,0.0,10.0
"(('cluster_1989535712_1989535713_244137927_244138037_#2more', 11, 0.4390550949012191, 'G'), ('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 5732.519055094902, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 6067.5890550949025, 'y'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 6257.709055094902, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 6420.5890550949025, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 6895.779055094902, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 7223.319055094902, 'r'))",2025-09-09 00:12:10,1,20.59,0.0,40.0,0.0,40.0
